"interaction_pairs","interaction","value","scram_mean","scram_sd","p_val","cell_type1","cell_type2","interact_ratio","p_val_adj"
"Cancer-Basal/Cycl-pat4_mCAF-plastic","ADAM15_ITGA9",0.470336068807781,0.13283722780708,0.115297637996515,0.00171016359450282,"Cancer-Basal/Cycl-pat4","mCAF-plastic",3.54069470262397,0.045199068726427
"Endothelial_T-cells-CD8-effector","ADAM15_ITGA9",0.419935815540618,0.104182595887976,0.0798206530803516,3.81421171600227e-05,"Endothelial","T-cells-CD8-effector",4.03076744211825,0.00193297797838437
"LumProgenitors-shared_PVL","ADAM15_ITGA9",0.262835170819766,0.0655652619699235,0.0604484028371977,0.000550336877499724,"LumProgenitors-shared","PVL",4.00875651103682,0.0183074480687209
"Cancer-Basal/Cycl-pat4_Cancer-Transitional-pat4","ADAM15_ITGA9",0.619301237830927,0.0864459139758943,0.0708391662911715,2.69784194983913e-14,"Cancer-Basal/Cycl-pat4","Cancer-Transitional-pat4",7.16403135032642,5.66745667595198e-12
"LumProgenitors-shared_Cancer-Transitional-pat4","ADAM15_ITGA9",0.370471414239445,0.10872471510405,0.0882977809929743,0.00151654997236839,"LumProgenitors-shared","Cancer-Transitional-pat4",3.40742593700892,0.0412132167813543
"LumProgenitors-Cycl-pat4_Cancer-Transitional-pat4","ADAM15_ITGA9",0.500836710487427,0.141703171580765,0.119461137537202,0.00132233000645765,"LumProgenitors-Cycl-pat4","Cancer-Transitional-pat4",3.53440720416035,0.0370418765323796
"Endothelial_Cancer-Transitional-pat4","ADAM15_ITGA9",0.575134452491563,0.178451739254053,0.132079864153838,0.00133510402308645,"Endothelial","Cancer-Transitional-pat4",3.22291312427487,0.0373214522899012
"PVL_Cancer-Transitional-pat4","ADAM15_ITGA9",0.266852115475364,0.0604286394861375,0.0434949797436155,1.03782944205211e-06,"PVL","Cancer-Transitional-pat4",4.41598748117738,7.83900889297868e-05
"Cancer-Transitional-pat4_Cancer-Transitional-pat4","ADAM15_ITGA9",0.37030920337083,0.138459251743798,0.0533915122949408,7.04514052707328e-06,"Cancer-Transitional-pat4","Cancer-Transitional-pat4",2.67449952752917,0.000435671571723395
"Cancer-Basal/Plastic-pat4_Cancer-Transitional-pat4","ADAM15_ITGA9",0.551353634204953,0.0963245726560478,0.105680068255722,8.32207505274685e-06,"Cancer-Basal/Plastic-pat4","Cancer-Transitional-pat4",5.72391466685979,0.000505928197532605
"Cancer-Basal/Plastic-pat4_iCAF-secretory","ADAM15_ITGA9",0.360505674566476,0.109906503394804,0.0821904544683957,0.00114800030049478,"Cancer-Basal/Plastic-pat4","iCAF-secretory",3.28011230847254,0.0330997591192768
"Cancer-Basal/Cycl-pat4_Cancer-Basal/Plastic-pat4","ADAM15_ITGA9",0.542954295921974,0.109752206456181,0.116003381568489,9.40846425698805e-05,"Cancer-Basal/Cycl-pat4","Cancer-Basal/Plastic-pat4",4.94709230414199,0.00417643179011208
"LumProgenitors-Cycl-pat4_Cancer-Basal/Plastic-pat4","ADAM15_ITGA9",0.424489768578473,0.090329046701996,0.11093902100227,0.00129718561818326,"LumProgenitors-Cycl-pat4","Cancer-Basal/Plastic-pat4",4.69937173120961,0.0364929489190145
"LumProgenitors-transitional-pat4_Cancer-Basal/Plastic-pat4","ADAM15_ITGA9",0.310980256156507,0.0923074673344324,0.0531147172469613,1.91925905120849e-05,"LumProgenitors-transitional-pat4","Cancer-Basal/Plastic-pat4",3.3689609858953,0.0010626644792017
"Endothelial_LumProgenitors-shared","ADAM15_ITGAV",0.431915505107181,0.0998210700399061,0.0748721414305814,4.59321163615023e-06,"Endothelial","LumProgenitors-shared",4.32689716644504,0.000297514844614276
"Cancer-Basal/Cycl-pat4_mCAF-classical","ADAM15_ITGAV",1.27607586934518,0.390052798086377,0.287204332834612,0.00101778811656283,"Cancer-Basal/Cycl-pat4","mCAF-classical",3.27154650756431,0.0301068654740252
"LumProgenitors-shared_mCAF-classical","ADAM15_ITGAV",1.02724604575369,0.109214713135395,0.13030338767815,9.2503782411768e-13,"LumProgenitors-shared","mCAF-classical",9.4057477812555,1.67920878900343e-10
"LumProgenitors-Cycl-pat4_mCAF-classical","ADAM15_ITGAV",1.15761134200168,0.164698634467384,0.169744640061536,2.46601228326426e-09,"LumProgenitors-Cycl-pat4","mCAF-classical",7.02866387292921,2.98139211282656e-07
"B-cells-activated_mCAF-classical","ADAM15_ITGAV",0.862232241704774,0.258306921235438,0.19741961886921,0.00111003459824477,"B-cells-activated","mCAF-classical",3.33801447356062,0.0322509032723691
"iCAF-secretory_mCAF-classical","ADAM15_ITGAV",0.847622591152726,0.323301616325345,0.163076520158517,0.000651805275083794,"iCAF-secretory","mCAF-classical",2.62177034803237,0.0210029965401615
"T-cells-atypical_mCAF-classical","ADAM15_ITGAV",0.901857270623375,0.260131882639595,0.116313877530929,1.72234632112023e-08,"T-cells-atypical","mCAF-classical",3.4669232447484,1.82479071196753e-06
"Cancer-Basal/Plastic-pat4_mCAF-classical","ADAM15_ITGAV",1.2081282657192,0.240578718524174,0.207470786024044,1.55403360668771e-06,"Cancer-Basal/Plastic-pat4","mCAF-classical",5.02175867063572,0.000112620675853364
"mCAF-patient4-specific_mCAF-classical","ADAM15_ITGAV",0.931085499798058,0.236595095618061,0.238831285837761,0.00181949611072463,"mCAF-patient4-specific","mCAF-classical",3.93535418545244,0.0474434027041646
"Myoepithelial_apCAF-classical","ADAM15_ITGAV",0.583356794122509,0.135368773308694,0.0998941823313492,3.65210128305815e-06,"Myoepithelial","apCAF-classical",4.30938967580231,0.000243037562034147
"Cancer-Basal/Cycl-pat4_mCAF-remodeling","ADAM15_ITGAV",1.30960863048313,0.300480146092471,0.273589134504466,0.000112798175309736,"Cancer-Basal/Cycl-pat4","mCAF-remodeling",4.35838656068845,0.00488019633082808
"Endothelial_mCAF-remodeling","ADAM15_ITGAV",1.26544184514376,0.30090220788921,0.245293559870733,4.20886358056816e-05,"Endothelial","mCAF-remodeling",4.20549205677378,0.00210197334193094
"T-cells-CD8-effector_mCAF-remodeling","ADAM15_ITGAV",0.943951110858709,0.273728231096101,0.162004417172745,1.75887884322767e-05,"T-cells-CD8-effector","mCAF-remodeling",3.44849746436021,0.000981876084460473
"PVL_mCAF-remodeling","ADAM15_ITGAV",0.957159508127565,0.244181816199406,0.184456011327227,5.54765268134805e-05,"PVL","mCAF-remodeling",3.91986398915929,0.00267405741490167
"apCAF-classical_mCAF-remodeling","ADAM15_ITGAV",1.04774700456737,0.322668711542214,0.187245629937076,5.3898250018003e-05,"apCAF-classical","mCAF-remodeling",3.24712922910807,0.00260532585738311
"Cancer-Transitional-pat4_mCAF-remodeling","ADAM15_ITGAV",1.06061659602303,0.207822233238359,0.25141827834341,0.000347004989516009,"Cancer-Transitional-pat4","mCAF-remodeling",5.10347992847603,0.0125428792608518
"mCAF-remodeling_mCAF-remodeling","ADAM15_ITGAV",0.881155352290678,0.338792036341392,0.183276406136675,0.00154187275641293,"mCAF-remodeling","mCAF-remodeling",2.60087386293449,0.0417487501281621
"B/T-mixed-patient4_mCAF-remodeling","ADAM15_ITGAV",0.882873504123907,0.232611815445008,0.211552877087175,0.00105691516699769,"B/T-mixed-patient4","mCAF-remodeling",3.79548004659561,0.0310408926828463
"T-cells-atypical_mCAF-remodeling","ADAM15_ITGAV",0.935390031761327,0.206127297853653,0.200259425057454,0.000135479645315906,"T-cells-atypical","mCAF-remodeling",4.53792409594113,0.00569998507750711
"LumProgenitors-transitional-pat4_mCAF-remodeling","ADAM15_ITGAV",1.07763459071766,0.324384654858437,0.260519267881709,0.00191801067576414,"LumProgenitors-transitional-pat4","mCAF-remodeling",3.3220886826103,0.0494422071809677
"Cancer-Basal/Cycl-pat4_mCAF-patient4-specific","ADAM15_ITGAV",1.22012201203703,0.337201653136279,0.268007037966533,0.00049317343252353,"Cancer-Basal/Cycl-pat4","mCAF-patient4-specific",3.61837494178571,0.0167366549498936
"LumProgenitors-Cycl-pat4_mCAF-patient4-specific","ADAM15_ITGAV",1.10165748469353,0.227857579046968,0.245805691867156,0.000189104582807631,"LumProgenitors-Cycl-pat4","mCAF-patient4-specific",4.83485117897456,0.00757943082226348
"Plasma-cells_mCAF-patient4-specific","ADAM15_ITGAV",0.823996595279883,0.277751686386308,0.18648228332328,0.00169914896275025,"Plasma-cells","mCAF-patient4-specific",2.96666639904334,0.0449746877330031
"Endothelial_mCAF-patient4-specific","ADAM15_ITGAV",1.17595522669766,0.229886537445323,0.190645604565341,3.48053005083671e-07,"Endothelial","mCAF-patient4-specific",5.11537230394518,2.91008526644375e-05
"pDCs_mCAF-patient4-specific","ADAM15_ITGAV",0.805210910349632,0.261117468826029,0.174767860177116,0.000925242640634649,"pDCs","mCAF-patient4-specific",3.08371138081959,0.0278805405562355
"apCAF-classical_mCAF-patient4-specific","ADAM15_ITGAV",0.958260386121263,0.189857037868079,0.171785690038979,3.85586330808874e-06,"apCAF-classical","mCAF-patient4-specific",5.04727344786189,0.000255048981000763
"T-cells-atypical_mCAF-patient4-specific","ADAM15_ITGAV",0.845903413315225,0.274559437663312,0.189411915102565,0.00127893611962626,"T-cells-atypical","mCAF-patient4-specific",3.08094822933219,0.0361018581964687
"Cancer-Basal/Plastic-pat4_mCAF-patient4-specific","ADAM15_ITGAV",1.15217440841105,0.413378266892172,0.250424965614713,0.00158799724502279,"Cancer-Basal/Plastic-pat4","mCAF-patient4-specific",2.78721573118306,0.0427042097406581
"Cancer-Basal/Cycl-pat4_Cancer-Basal/Cycl-pat4","ADAM15_ITGB1",0.736532244481346,0.265169627402132,0.154080593544503,0.0011096623478718,"Cancer-Basal/Cycl-pat4","Cancer-Basal/Cycl-pat4",2.77758901612208,0.0322422791895055
"LumProgenitors-shared_mCAF-classical","ADAM15_ITGB1",0.888652719313923,0.283696023861353,0.140386825149056,8.19183557199121e-06,"LumProgenitors-shared","mCAF-classical",3.13241161162069,0.000499267692354471
"LumProgenitors-Cycl-pat4_mCAF-classical","ADAM15_ITGB1",1.0190180155619,0.397414511965726,0.204367446828257,0.00117663191425532,"LumProgenitors-Cycl-pat4","mCAF-classical",2.56411878499743,0.0337409540746009
"Endothelial_mCAF-classical","ADAM15_ITGB1",1.09331575756604,0.299142880848179,0.224687337702113,0.000204220465070182,"Endothelial","mCAF-classical",3.65482793528661,0.00808822019802693
"pDCs_mCAF-classical","ADAM15_ITGB1",0.722571441218012,0.220598296798361,0.132418494458218,7.50788714010131e-05,"pDCs","mCAF-classical",3.27550779722693,0.00346125499017935
"T-cells-CD8-effector_mCAF-classical","ADAM15_ITGB1",0.771825023280986,0.306301110448305,0.156093235573101,0.00143024629921595,"T-cells-CD8-effector","mCAF-classical",2.51982443730398,0.0393937435033065
"PVL_mCAF-classical","ADAM15_ITGB1",0.785033420549842,0.225243717176201,0.148828938835138,8.45176009721671e-05,"PVL","mCAF-classical",3.48526223235668,0.00381792646220881
"B/T-mixed-patient4_mCAF-classical","ADAM15_ITGB1",0.710747416546184,0.190855804823032,0.152455029960803,0.000324658509511022,"B/T-mixed-patient4","mCAF-classical",3.72400209260187,0.0118889423347577
"Cancer-Basal/Plastic-pat4_mCAF-classical","ADAM15_ITGB1",1.06953493927943,0.250912162197105,0.143748083736145,6.17427275972915e-09,"Cancer-Basal/Plastic-pat4","mCAF-classical",4.2625870739548,7.03304451048284e-07
"Endothelial_Myoepithelial","ADAM15_ITGB1",0.641321799230285,0.201177114080189,0.151731729949834,0.0018610065824568,"Endothelial","Myoepithelial",3.18784669997133,0.0482901556297592
"Cancer-Basal/Cycl-pat4_Endothelial","ADAM15_ITGB1",0.735877072121928,0.249919092071382,0.132454456988369,0.000121813189674858,"Cancer-Basal/Cycl-pat4","Endothelial",2.94446120951714,0.00520959769767923
"Cancer-Basal/Plastic-pat4_Endothelial","ADAM15_ITGB1",0.667929468495954,0.172755366261013,0.11104048022854,4.10943854523005e-06,"Cancer-Basal/Plastic-pat4","Endothelial",3.86633123446243,0.000269610954279596
"Endothelial_mCAF-remodeling","ADAM15_ITGB1",0.866797822710479,0.278745657790249,0.114480275629399,1.3979372315287e-07,"Endothelial","mCAF-remodeling",3.10963704181798,1.25761398669722e-05
"LumProgenitors-Cycl-pat4_iCAF-secretory","ADAM15_ITGB1",0.68296890596906,0.311654427708202,0.124252499994814,0.00140227379279978,"LumProgenitors-Cycl-pat4","iCAF-secretory",2.19143013943801,0.038785717289202
"Cancer-Basal/Cycl-pat4_mCAF-patient4-specific","ADAM15_ITGB1",1.12438720458421,0.382123189637405,0.214586053382212,0.000271041536259231,"Cancer-Basal/Cycl-pat4","mCAF-patient4-specific",2.94247309526318,0.0102304658971235
"LumProgenitors-shared_mCAF-patient4-specific","ADAM15_ITGB1",0.875557380992731,0.262656392176628,0.160391930206381,6.6382902322526e-05,"LumProgenitors-shared","mCAF-patient4-specific",3.33347067526896,0.00311340545725506
"Macrophages-monocyte-derived_mCAF-patient4-specific","ADAM15_ITGB1",0.729514093091608,0.176226276219858,0.16537867953446,0.00041055142452695,"Macrophages-monocyte-derived","mCAF-patient4-specific",4.13964426157126,0.0144026533715141
"T-cells-atypical_mCAF-patient4-specific","ADAM15_ITGB1",0.750168605862412,0.186955026472403,0.133873910903055,1.29365767053136e-05,"T-cells-atypical","mCAF-patient4-specific",4.01256184450942,0.000747248553103844
"LumProgenitors-transitional-pat4_mCAF-patient4-specific","ADAM15_ITGB1",0.892413164818746,0.268312378411995,0.146683221308852,1.04640239008136e-05,"LumProgenitors-transitional-pat4","mCAF-patient4-specific",3.32602308585421,0.000619837912927505
"Cancer-Basal/Plastic-pat4_mCAF-patient4-specific","ADAM15_ITGB1",1.05643960095824,0.365555657836281,0.218607241587564,0.00078779286758246,"Cancer-Basal/Plastic-pat4","mCAF-patient4-specific",2.88995554660894,0.024503889034597
"Cancer-Basal/Cycl-pat4_Cancer-Basal/Cycl-pat4","ADAM15_ITGB3",0.457868743144926,0.132863836051943,0.0728919838025863,4.12253741122193e-06,"Cancer-Basal/Cycl-pat4","Cancer-Basal/Cycl-pat4",3.44615025992417,0.000270345872572078
"Cancer-Basal/Plastic-pat4_Cancer-Basal/Cycl-pat4","ADAM15_ITGB3",0.389921139518952,0.104789058962247,0.0596540682868202,8.7752644473138e-07,"Cancer-Basal/Plastic-pat4","Cancer-Basal/Cycl-pat4",3.72101003082231,6.73142930419281e-05
"Cancer-Transitional-pat4_LumProgenitors-Cycl-pat4","ADAM15_ITGB3",0.198049973811152,0.0999018939625285,0.0336154653845586,0.00175167432676093,"Cancer-Transitional-pat4","LumProgenitors-Cycl-pat4",1.98244463598895,0.0460740032418814
"Cancer-Basal/Plastic-pat4_LumProgenitors-Cycl-pat4","ADAM15_ITGB3",0.379094404645275,0.108908012944746,0.0792328315728644,0.000324777782659713,"Cancer-Basal/Plastic-pat4","LumProgenitors-Cycl-pat4",3.48086788469464,0.0118922913993171
"Cancer-Basal/Cycl-pat4_Plasma-cells","ADAM15_ITGB3",0.443205235531051,0.124169838797246,0.108081701073869,0.00157964540668565,"Cancer-Basal/Cycl-pat4","Plasma-cells",3.56934695111227,0.042527766947422
"Cancer-Basal/Cycl-pat4_Myoepithelial","ADAM15_ITGB3",0.546411575062977,0.0989730205587643,0.0839683678246608,4.94710722387381e-08,"Cancer-Basal/Cycl-pat4","Myoepithelial",5.52081336891754,4.83513566119354e-06
"LumProgenitors-Cycl-pat4_Myoepithelial","ADAM15_ITGB3",0.427947047719476,0.111376283721228,0.0813378158647877,4.9700583438117e-05,"LumProgenitors-Cycl-pat4","Myoepithelial",3.84235344744143,0.00242628747513932
"Endothelial_Myoepithelial","ADAM15_ITGB3",0.502244789723612,0.127577651119533,0.100134562301478,9.14128955847859e-05,"Endothelial","Myoepithelial",3.9367772122802,0.00407455039750766
"Cancer-Basal/Plastic-pat4_Myoepithelial","ADAM15_ITGB3",0.478463971437002,0.127378849064,0.0880559829408698,3.34475398041656e-05,"Cancer-Basal/Plastic-pat4","Myoepithelial",3.75622777998728,0.0017284175503037
"Cancer-Basal/Cycl-pat4_Macrophages-immunoregulatory","ADAM15_ITGB3",0.462016321197152,0.102106264540345,0.115115161106167,0.000884437053371712,"Cancer-Basal/Cycl-pat4","Macrophages-immunoregulatory",4.52485773793634,0.0268553761145257
"LumProgenitors-transitional-pat4_Macrophages-immunoregulatory","ADAM15_ITGB3",0.230042281431686,0.0867589853494812,0.045361852949552,0.000792443902950302,"LumProgenitors-transitional-pat4","Macrophages-immunoregulatory",2.65150958722066,0.0246020165948623
"Cancer-Basal/Cycl-pat4_Endothelial","ADAM15_ITGB3",0.573405268821727,0.129813071823802,0.124577571199865,0.000184883764770216,"Cancer-Basal/Cycl-pat4","Endothelial",4.4171612362738,0.00743535366314839
"Endothelial_Endothelial","ADAM15_ITGB3",0.529238483482362,0.146663944034318,0.0907639295905683,1.24861196721948e-05,"Endothelial","Endothelial",3.6085111918068,0.00072436099333197
"Cancer-Basal/Cycl-pat4_pDCs","ADAM15_ITGB3",0.44423758104661,0.118802836764884,0.0994453792748268,0.000533009280972219,"Cancer-Basal/Cycl-pat4","pDCs",3.73928428936234,0.0178225629734551
"Endothelial_pDCs","ADAM15_ITGB3",0.400070795707246,0.122151245442895,0.0611676338082364,2.76544466082385e-06,"Endothelial","pDCs",3.27520848646832,0.00018961148235801
"Endothelial_T-cells-CD8-effector","ADAM15_ITGB3",0.440102484483366,0.1239025360403,0.0748015482893408,1.18316795102436e-05,"Endothelial","T-cells-CD8-effector",3.55200545968019,0.000691650894383853
"LumProgenitors-transitional-pat4_T-cells-CD8-effector","ADAM15_ITGB3",0.252295230057264,0.0866566923003171,0.0498408661401688,0.000444719562565421,"LumProgenitors-transitional-pat4","T-cells-CD8-effector",2.91143388190852,0.0153916461299156
"Cancer-Basal/Cycl-pat4_PVL","ADAM15_ITGB3",0.532582454902147,0.0982893937907155,0.125940905127949,0.000281972019999244,"Cancer-Basal/Cycl-pat4","PVL",5.418513985712,0.0105813762771837
"Endothelial_PVL","ADAM15_ITGB3",0.488415669562782,0.132494394080528,0.104738986955892,0.000339186612639986,"Endothelial","PVL",3.6863119602323,0.0123167031559348
"Cancer-Basal/Cycl-pat4_B-cells-activated","ADAM15_ITGB3",0.445084145793865,0.0955046759274414,0.0660047769582432,5.90943065592597e-08,"Cancer-Basal/Cycl-pat4","B-cells-activated",4.6603387894014,5.69110521605847e-06
"Endothelial_B-cells-activated","ADAM15_ITGB3",0.4009173604545,0.122011319876226,0.0964622189337609,0.00191795304694398,"Endothelial","B-cells-activated",3.28590298720815,0.0494422071809677
"Cancer-Basal/Cycl-pat4_B/T-mixed-patient4","ADAM15_ITGB3",0.438502552464302,0.13592689214645,0.0632026693952591,8.44832590218836e-07,"Cancer-Basal/Cycl-pat4","B/T-mixed-patient4",3.22601764477812,6.50866700880433e-05
"Endothelial_B/T-mixed-patient4","ADAM15_ITGB3",0.394335767124937,0.130964146243506,0.0702971276612884,8.964206135742e-05,"Endothelial","B/T-mixed-patient4",3.01102079031413,0.00400773700379597
"Cancer-Basal/Cycl-pat4_Macrophages-monocyte-derived","ADAM15_ITGB3",0.442150885473152,0.0832673482702369,0.0370556740477965,0,"Cancer-Basal/Cycl-pat4","Macrophages-monocyte-derived",5.3100152059387,0
"LumProgenitors-Cycl-pat4_Macrophages-monocyte-derived","ADAM15_ITGB3",0.323686358129651,0.0844222255153885,0.0692912271808058,0.000277171884233263,"LumProgenitors-Cycl-pat4","Macrophages-monocyte-derived",3.83413675905345,0.0104174613441135
"Endothelial_Macrophages-monocyte-derived","ADAM15_ITGB3",0.397984100133787,0.127551955188287,0.0712829285013425,7.41839098783448e-05,"Endothelial","Macrophages-monocyte-derived",3.12017247831519,0.00342553699211411
"Cancer-Basal/Plastic-pat4_iCAF-secretory","ADAM15_ITGB3",0.454124995934457,0.087570456311514,0.0847245044719191,7.57731234402037e-06,"Cancer-Basal/Plastic-pat4","iCAF-secretory",5.18582425012152,0.00046468240239115
"Cancer-Basal/Cycl-pat4_mCAF-patient4-specific","ADAM15_ITGB3",0.534550374361305,0.131457293249461,0.108754430808553,0.000105091510940403,"Cancer-Basal/Cycl-pat4","mCAF-patient4-specific",4.0663424687051,0.00459278480137213
"mCAF-classical_mCAF-classical","ADAM17_ITGA5",0.755308608653392,0.181470048131935,0.135205985924149,1.09697029310185e-05,"mCAF-classical","mCAF-classical",4.16216679517414,0.00064647753005382
